ID,API_NUMBER,WELLTYPE,DEPTH,ISWSPNUM,VERIFIED_BY,VERIFIED_NOTES,VERIFIED_DATE,BEDROCK_DEPTH,VLQ,VLC,LATITUDE,LONGITUDE,ELEV_FT,BEDROCK_ELEV_FT,BEDROCK_ELEV_M
2820,121332093600, ,0.0,nan,JMW,"no supporting data, probably further from water",9/23/2010 0:00:00,15.0,nan,nan,38.387453,-90.251684,446.8228149,431.8228149,131.61959398152
2821,121332093800, ,0.0,nan,JMW,no supporting data,9/23/2010 0:00:00,35.0,nan,nan,38.389819,-90.253382,498.7568054,463.7568054,141.35307428592
2822,121332093900, ,0.0,nan,JMW,"yellow pages, DOQ",9/23/2010 0:00:00,40.0,nan,nan,38.388172,-90.254813,441.959137,401.959137,122.51714495760001
2823,121332094000, ,0.0,nan,JMW,no supporting data,9/23/2010 0:00:00,75.0,nan,nan,38.385356,-90.256548,407.123291,332.123291,101.2311790968
2824,121332097300,nan,0.0,nan,ZPK,"PBK 95 initials WK, WEB; yellowpages",2/25/2007 0:00:00,40.0,nan,nan,38.305295,-89.976773,429.0454102,389.0454102,118.58104102896
2825,121332097400,nan,0.0,nan,ZPK,PBK,2/20/2008 0:00:00,90.0,nan,nan,38.286618,-90.009499,464.4398193,374.4398193,114.12925692264001
2826,121332097600,nan,0.0,nan,ZPK,no supporting info,10/19/2007 0:00:00,46.0,nan,nan,38.28255,-89.935266,403.3675842,357.3675842,108.92563966416
2827,121332097700,nan,0.0,nan,ZPK,PBK 78 D & M Herman,3/4/2008 0:00:00,31.0,nan,nan,38.279408,-89.938079,416.4867249,385.4867249,117.49635374952001
2828,121332097800,nan,0.0,nan,ACP,"""D.J."", 1981 PBK",2/15/2008 0:00:00,25.0,nan,nan,38.289867,-89.943613,426.7615662,401.7615662,122.45692537776
2829,121332098000,nan,0.0,nan,ZPK,no supporting info,3/19/2008 0:00:00,35.0,nan,nan,38.273016,-89.949781,434.3239746,399.3239746,121.71394745808
2830,121332098300,nan,0.0,nan,ZPK,PBK 89 initials MY,3/4/2007 0:00:00,32.0,nan,nan,38.253907,-89.974338,427.7896118,395.7896118,120.63667367664
2831,121332098400,nan,0.0,nan,ZPK,PBK 78,3/4/2008 0:00:00,40.0,nan,nan,38.253019,-89.940458,409.9486694,369.9486694,112.76035443312001
2832,121332105900,nan,0.0,nan,ZPK,placed on Cowell plat in sec,3/24/2008 0:00:00,35.0,nan,nan,38.244866,-90.019271,459.2246704,424.2246704,129.30367953792
2833,121332111000, ,0.0,nan,JMW,no supporting sata,9/23/2010 0:00:00,36.0,nan,nan,38.390758,-90.254135,577.3765259,541.3765259,165.01156509432002
2834,121332112400,nan,0.0,nan,ACP,PBK; 81-2005,2/6/2008 0:00:00,45.0,nan,nan,38.301675,-89.950741,430.1224976,385.1224976,117.38533726848
2835,121332112700,nan,0.0,nan,BH,"might be in sec 4 (WEB,PBK 95 D & E B)",3/4/2008 0:00:00,55.0,nan,nan,38.291795,-89.993097,456.8592224,401.8592224,122.48669098752
2836,121332112800,nan,0.0,nan,ZPK,no supporting info,10/4/2007 0:00:00,28.0,nan,nan,38.283234,-89.939029,430.3287354,402.3287354,122.62979854992001
2837,121332112900,nan,0.0,nan,ZPK,PBK 78,10/4/2007 0:00:00,41.0,nan,nan,38.27685,-89.94364,445.5404663,404.5404663,123.30393412824
2838,121332113100,nan,0.0,nan,ZPK,PBK,3/4/2008 0:00:00,77.0,nan,nan,38.269249,-90.018727,405.9957581,328.9957581,100.27790706888
2839,121332118100,nan,0.0,nan,ZPK,"WEB;yellowpages, PBK 95 initials RS",3/4/2008 0:00:00,70.0,nan,nan,38.237276,-89.999102,446.8693542,376.8693542,114.86977916016
2840,121332125500,PRIV,350.0,192900.0,ZPK,"PBK 95 initials JK, subdivision name",10/11/2007 0:00:00,21.0,nan,nan,38.253077,-89.964888,417.2797852,396.2797852,120.78607852896
2841,121332127100,PRIV,350.0,192882.0,ZPK,B.Smith plat in PBK 89,3/19/2008 0:00:00,52.0,nan,nan,38.267485,-89.942945,422.5003052,370.5003052,112.92849302496
2842,121332132900,PRIV,300.0,nan,BCS,"PBK ""L. & M. Crump,"" placed on house",7/11/2008 0:00:00,35.0,nan,nan,38.373921,-90.127153,568.4350586,533.4350586,162.59100586128002
2843,121332133000,PRIV,150.0,nan,BCS,"WEB; add from yellowpages, zillow",9/22/2008 0:00:00,29.0,nan,nan,38.368401,-90.113209,578.9875488,549.9875488,167.63620487424
2844,121332133600,PRIV,150.0,nan,BCS,"WEB, yellowpages add, yp & zillow match",10/6/2008 0:00:00,26.0,nan,nan,38.366181,-90.10956,555.8630981,529.8630981,161.50227230088
2845,121332135300,PRIV,300.0,nan,JMW,"WBM address, name match; contradictory positions",9/23/2010 0:00:00,56.0,nan,nan,38.392591,-90.254126,518.9244995,462.9244995,141.0993874476
2846,121332135400,PRIV,300.0,nan,JMW,no supporting data,9/23/2010 0:00:00,69.0,nan,nan,38.390758,-90.254135,577.1505737,508.1505737,154.88429486376
2847,121332137300,PRIV,31.0,nan,nan,nan,nan,36.0,nan,nan,38.283533,-89.935833,417.7091675,381.7091675,116.344954254
2848,121332137500,PRIV,300.0,nan,ZPK,"PBK 81, placed on drive",2/20/2008 0:00:00,20.0,nan,nan,38.258514,-89.997675,442.1082153,422.1082153,128.65858402344
2849,121332137600,PRIV,40.0,nan,nan,"TJ in sec 18, 89 PBK",nan,30.0,nan,nan,38.259303,-90.01891,457.7228699,427.7228699,130.36993074552
2850,121332137700,PRIV,100.0,nan,nan,no supporting info,nan,65.0,nan,nan,38.264088,-89.958888,456.2688599,391.2688599,119.25874849752
2851,121332144200,PRIV,150.0,192303.0,BCS,"WEB; add from yellowpages, zillow",9/19/2008 0:00:00,19.0,nan,nan,38.367322,-90.094323,537.6208496,518.6208496,158.07563495808003
2852,121332146200,PRIV,350.0,192446.0,JMW,matched lot in county GIS,9/14/2010 0:00:00,80.0,nan,nan,38.396205,-90.251723,590.2734375,510.2734375,155.53134375000002
2853,121332149200,PRIV,250.0,192871.0,ZPK,WEB; yellowpages,2/26/2008 0:00:00,35.0,nan,nan,38.290932,-89.968224,421.3897705,386.3897705,117.7716020484
2854,121332149600,PRIV,200.0,192243.0,JMW,"county GIS, DOQ",9/16/2010 0:00:00,81.0,nan,nan,38.398808,-90.25064,588.374939,507.37493900000004,154.64788140720003
2855,121332149700,PRIV,345.0,192442.0,JMW,possibly closer to house,9/16/2010 0:00:00,50.0,nan,nan,38.391315,-90.251321,577.3338013,527.3338013,160.73134263624002
2856,121332150200,PRIV,400.0,192452.0,JMW,"county GIS, DOQ",9/16/2010 0:00:00,60.0,nan,nan,38.395023,-90.250641,579.949646,519.949646,158.48065210080003
2857,121332151400,PRIV,150.0,192277.0,BCS,1981 PBK; moved to house,8/11/2008 0:00:00,79.0,nan,nan,38.368558,-90.104943,563.4984741,484.49847409999995,147.67513490567998
2858,121332151500,PRIV,150.0,192304.0,BCS,PBK match; moved to house,8/14/2008 0:00:00,20.0,nan,nan,38.363518,-90.099523,562.5077515,542.5077515,165.3563626572
2859,121332151800,PRIV,400.0,192444.0,JMW,no supporting data,9/16/2010 0:00:00,83.0,nan,nan,38.396205,-90.251723,590.2734375,507.2734375,154.61694375000002
2860,121332151900,PRIV,400.0,192445.0,JMW,no supporting data,9/16/2010 0:00:00,74.0,nan,nan,38.396205,-90.251723,590.2734375,516.2734375,157.36014375000002
2861,121332152200,PRIV,300.0,192906.0,ZPK,WEB; yellowpages,2/19/2008 0:00:00,68.0,nan,nan,38.263872,-89.956948,465.6186829,397.6186829,121.19417454792001
2862,121332153000,PRIV,350.0,192451.0,JMW,"no supporting data, probably top of bluff",9/16/2010 0:00:00,40.0,nan,nan,38.396258,-90.254109,417.0456848,377.0456848,114.92352472704
2863,121332155100,PRIV,300.0,192903.0,nan,no supporting info,nan,85.0,nan,nan,38.251402,-89.95128,382.1254578,297.1254578,90.56383953744
2864,121332155500,PRIV,400.0,192443.0,JMW,"no supporting data, houses to north",9/16/2010 0:00:00,65.0,nan,nan,38.394363,-90.251732,569.9596558,504.95965579999995,153.91170308783998
2865,121332160800,PRIV,400.0,nan,JMW,"no supporting data, houses to north",9/16/2010 0:00:00,70.0,nan,nan,38.394363,-90.251732,569.9596558,499.95965579999995,152.38770308783998
2866,121332163200,PRIV,350.0,nan,JMW,moved out of sinkhole to area near houses; location not verified,9/16/2010 0:00:00,35.0,nan,nan,38.39754,-90.252678,585.6594238,550.6594238,167.84099237424002
2867,121332165400,PRIV,400.0,nan,JMW,"county GIS, DOQ,",9/16/2010 0:00:00,44.0,nan,nan,38.408115,-90.242933,574.2501221,530.2501221,161.62023721608
2868,121332168200,PRIV,350.0,nan,JMW,"county GIS, DOQ; 250 feet from house",9/16/2010 0:00:00,49.0,nan,nan,38.400266,-90.250387,586.1035767,537.1035767,163.70917017816
2869,121332168300,PRIV,400.0,nan,JMW,"county GIS, DOQ",9/16/2010 0:00:00,52.0,nan,nan,38.39813,-90.248188,593.3485718,541.3485718,165.00304468464
2870,121332173800,PRIV,300.0,nan,JMW,"matched lot, owner in county GIS, DOQ",9/21/2010 0:00:00,45.0,nan,nan,38.399729,-90.249588,571.0706787,526.0706787,160.34634286776003
2871,121332173900,PRIV,300.0,nan,JMW,"Matched owner name in county GIS, DOQ",9/21/2010 0:00:00,47.0,nan,nan,38.391942,-90.251844,571.2828369,524.2828369,159.80140868712002
2872,121332174000,PRIV,350.0,nan,JMW,"Matched owner name in county GIS, DOQ",9/21/2010 0:00:00,52.0,nan,nan,38.39475,-90.251562,575.9906616,523.9906616,159.71235365568
2873,121332174400,PRIV,450.0,nan,JMW,"Matched owner name in county GIS, DOQ",11/11/2010 0:00:00,58.0,nan,nan,38.393551,-90.253911,576.0238037,518.0238037,157.89365536776
2874,121332174500,PRIV,400.0,nan,JMW,"no supporting data, moved up to bluff near houses",9/21/2010 0:00:00,56.0,nan,nan,38.396258,-90.254109,417.0456848,361.0456848,110.04672472704
2875,121332174600,PRIV,350.0,nan,JMW,no supporting data,9/21/2010 0:00:00,29.0,nan,nan,38.392591,-90.254126,518.9244995,489.9244995,149.3289874476
2876,121332174700,PRIV,250.0,nan,JMW,"matched owner name in county GIS, DOQ",9/21/2010 0:00:00,25.0,nan,nan,38.388542,-90.248725,435.9743652,410.9743652,125.26498651296001
2877,121332177000,PRIV,250.0,nan,ZPK,WEB; yellowpages,2/26/2008 0:00:00,52.0,nan,nan,38.283015,-89.99018,450.040863,398.040863,121.32285504240001
2878,121332177100,PRIV,300.0,nan,ZPK,"PMT driving dir, PMT sketch",2/26/2008 0:00:00,64.0,nan,nan,38.281764,-89.932903,411.3768616,347.3768616,105.88046741568
2879,121332177300,PRIV,325.0,nan,ZPK,"PBK, PMT driving dir",2/26/2008 0:00:00,55.0,nan,nan,38.278117,-89.933996,424.2372131,369.2372131,112.54350255288001
2880,121332177500,PRIV,350.0,nan,ACP,"PMT, 1998 PBK",12/18/2007 0:00:00,160.0,nan,nan,38.266798,-89.948272,492.0730591,332.0730591,101.21586841368001
2881,121332177600,PRIV,250.0,nan,ZPK,PMK 95,2/19/2008 0:00:00,45.0,nan,nan,38.274362,-89.987122,447.9803162,402.9803162,122.82840037776
2882,121332177700,PRIV,275.0,nan,ZPK,"PMT map, PBK, WEB; yellowpages",2/20/2008 0:00:00,44.0,nan,nan,38.264503,-89.976408,430.3738403,386.3738403,117.76674652344
2883,121332177800,PRIV,100.0,nan,nan,no supporting info,nan,25.0,nan,nan,38.256644,-89.935554,401.406311,376.406311,114.72864359280001
2884,121332177900,PRIV,50.0,nan,DAG,"Section change, PMT driving dir, DOQ",10/12/2007 0:00:00,25.0,nan,nan,38.231279,-89.926793,426.9159546,401.9159546,122.50398296208002
2885,121332186600,PRIV,250.0,nan,ZPK,"PMT sketch, PMT driving dir",2/26/2008 0:00:00,130.0,nan,nan,38.298832,-89.948273,443.7883301,313.7883301,95.64268301448
2886,121332187400,PRIV,200.0,nan,ZPK,"PMT driving dir, PBK",2/20/2008 0:00:00,100.0,nan,nan,38.287275,-90.014398,451.4407654,351.4407654,107.11914529392
2887,121332188500,PRIV,300.0,nan,ZPK,"PMT driving dir, PMT map",2/20/2008 0:00:00,32.0,nan,nan,38.271536,-90.016572,416.2350769,384.2350769,117.11485143912002
2888,121332189600,PRIV,125.0,nan,BCS,WEB; yellowpages add & match,10/2/2008 0:00:00,47.0,nan,nan,38.366843,-90.10906,558.9150391,511.91503909999994,156.03170391768
2889,121332191200,PRIV,60.0,nan,nan,nan,nan,121.0,nan,nan,38.307888,-90.018351,472.6956482,351.6956482,107.19683357136
2890,121332193800,PRIV,150.0,nan,ACP,WEB: Zillow,1/26/2010 0:00:00,10.0,nan,nan,38.392112,-90.124503,604.4436646,594.4436646,181.18642897008002
2891,121332194100,PRIV,150.0,nan,JWN,15' S. house; WEB: Cty TAX,11/18/2009 0:00:00,98.0,nan,nan,38.369062,-90.102099,543.8023682,445.80236820000005,135.88056182736003
2892,121332195500,PRIV,400.0,nan,JMW,"matched name, address in county GIS, DOQ",9/21/2010 0:00:00,56.0,nan,nan,38.395692,-90.252485,591.9891357,535.9891357,163.36948856136001
2893,121332195600,PRIV,200.0,nan,JMW,no supporting data,9/21/2010 0:00:00,36.0,nan,nan,38.388844,-90.251754,451.8460083,415.8460083,126.74986332984001
2894,121332195700,PRIV,100.0,nan,JMW,"matched by address from county GIS, DOQ",9/21/2010 0:00:00,82.0,nan,nan,38.386975,-90.253203,413.7671204,331.7671204,101.12261829792001
2895,121332195800,PRIV,558.0,nan,JMW,"county GIS, DOQ",9/21/2010 0:00:00,51.0,nan,nan,38.393136,-90.251688,586.5460205,535.5460205,163.23442704840002
2896,121332195900,PRIV,400.0,nan,JMW,"county GIS, DOQ",9/21/2010 0:00:00,65.0,nan,nan,38.395796,-90.252974,588.1968994,523.1968994,159.47041493712
2897,121332200000,PRIV,45.0,nan,ZPK,PBK 95,2/26/2008 0:00:00,52.0,nan,nan,38.295812,-89.973506,445.7113037,393.7113037,120.00320536776
2898,121332200600,PRIV,159.0,nan,JWN,house confirmed but well not seen,1/1/2006 0:00:00,38.0,nan,nan,38.372687,-90.108431,565.3447876,527.3447876,160.73469126048002
2899,121332203300,PRIV,100.0,nan,ACP,small tract? No recent PBK or WBM,7/21/2008 0:00:00,105.0,nan,nan,38.265379,-89.924493,470.0748901,365.0748901,111.27482650248001
2900,121332203400,PRIV,250.0,nan,ZPK,"PMT map, WEB; yellowpages",2/25/2008 0:00:00,34.0,nan,nan,38.305532,-89.974777,435.544281,401.544281,122.3906968488
2901,121332203600,PRIV,150.0,nan,ZPK,"PMT map, PMT address, WEB ypgs",2/19/2008 0:00:00,26.0,nan,nan,38.231484,-89.962859,422.3364563,396.3364563,120.80335188024002
2902,121332206900,PRIV,150.0,nan,JWN,"20' SE house; Cty GIS, DOQ",6/20/2006 0:00:00,81.0,nan,nan,38.390964,-90.131465,613.1384277,532.1384277,162.19579276296
2903,121332211000,PRIV,400.0,286647.0,JMW,"county GIS, DOQ",9/16/2010 0:00:00,47.0,nan,nan,38.398769,-90.247489,585.1889648,538.1889648,164.03999647104
2904,121332213000,PRIV,330.0,nan,ZPK,"PMT sketch, PMT driving dir, DOQ PBK",10/11/2007 0:00:00,51.0,nan,nan,38.263676,-89.993615,434.7689514,383.7689514,116.97277638672
2905,121332214300,PRIV,100.0,nan,ACP,Monroe Cty GIS,1/26/2009 0:00:00,40.0,nan,nan,38.392053,-90.125473,606.4462891,566.4462891,172.65282891767998
2906,121332214400,PRIV,150.0,nan,BCS,PMT street; lot no,6/27/2008 0:00:00,19.0,nan,nan,38.370697,-90.124411,595.0775146,576.0775146,175.58842645008
2907,121332215600,PRIV,100.0,nan,BCS,PMT address; WEB match,6/27/2008 0:00:00,83.0,nan,nan,38.379633,-90.111641,581.4802246,498.48022460000004,151.93677245808001
2908,121332215700,PRIV,100.0,nan,BCS,"WEB; yellowpages add, yp & zillow match",10/1/2008 0:00:00,23.0,nan,nan,38.369155,-90.111474,571.6243896,548.6243896,167.22071395008
2909,121332215800,PRIV,150.0,nan,BCS,"WEB; add from yellowpages, zillow",9/19/2008 0:00:00,69.0,nan,nan,38.370045,-90.104864,570.9841919,501.98419190000004,153.00478169112003
